EntrezGene ID	GO ID
84278	GO:0005215
84278	GO:0016020
84278	GO:0016021
84278	GO:0055085
84279	GO:0005576
84280	GO:0005634
84281	GO:0005576
84282	GO:0004842
84282	GO:0004842
84282	GO:0005515
84282	GO:0005737
84282	GO:0005829
84282	GO:0005829
84282	GO:0008270
84282	GO:0016567
84282	GO:0016567
84282	GO:0016874
84282	GO:0032480
84282	GO:0032728
84282	GO:0043021
84282	GO:0045088
84282	GO:0046872
84283	GO:0016020
84283	GO:0016021
84284	GO:0000166
84284	GO:0005524
84284	GO:0016740
84284	GO:0016787
84284	GO:0017111
84284	GO:0019204
84285	GO:0003723
84285	GO:0003743
84285	GO:0005634
84286	GO:0016020
84286	GO:0016021
84287	GO:0005783
84287	GO:0005789
84287	GO:0006915
84287	GO:0008270
84287	GO:0008415
84287	GO:0016020
84287	GO:0016021
84287	GO:0016740
84287	GO:0046872
84288	GO:0005509
84289	GO:0005515
84289	GO:0005634
84289	GO:0006260
84289	GO:0006473
84289	GO:0008270
84289	GO:0008285
84289	GO:0016568
84289	GO:0043966
84289	GO:0045926
84289	GO:0046872
84289	GO:0070776
84290	GO:0005509
84290	GO:0005737
84290	GO:0005886
84292	GO:0000375
84292	GO:0000398
84292	GO:0000398
84292	GO:0005634
84292	GO:0005681
84292	GO:0005737
84292	GO:0071013
84293	GO:0005576
84293	GO:0005739
84294	GO:0005634
84294	GO:0005730
84294	GO:0006364
84295	GO:0005634
84295	GO:0005730
84295	GO:0008270
84295	GO:0046872
84296	GO:0000084
84296	GO:0000278
84296	GO:0005634
84296	GO:0005654
84296	GO:0005737
84296	GO:0006260
84296	GO:0006271
84299	GO:0005737
84299	GO:0005829
84299	GO:0008430
84299	GO:0016020
84299	GO:0045454
84300	GO:0005739
84301	GO:0004190
84301	GO:0006508
84302	GO:0016020
84302	GO:0016021
84304	GO:0016787
84305	GO:0000184
84305	GO:0003723
84305	GO:0005515
84305	GO:0005634
84305	GO:0005654
84305	GO:0005730
84305	GO:0005737
84305	GO:0035145
84305	GO:0043022
84305	GO:0045727
84306	GO:0005737
84307	GO:0003677
84307	GO:0003700
84307	GO:0005622
84307	GO:0005634
84307	GO:0005737
84307	GO:0006355
84307	GO:0008270
84307	GO:0016032
84307	GO:0046872
84309	GO:0005737
84309	GO:0016787
84310	GO:0005515
84311	GO:0003735
84311	GO:0005739
84311	GO:0005739
84311	GO:0005744
84311	GO:0005840
84311	GO:0006412
84311	GO:0006886
84311	GO:0015450
84312	GO:0005634
84312	GO:0040008
84313	GO:0005634
84313	GO:0005654
84313	GO:0005737
84313	GO:0005739
84313	GO:0005768
84313	GO:0005829
84313	GO:0005829
84313	GO:0010008
84313	GO:0015031
84313	GO:0016020
84313	GO:0016044
84313	GO:0016197
84314	GO:0003674
84314	GO:0005575
84314	GO:0008150
84314	GO:0016020
84314	GO:0016021
84315	GO:0005515
84315	GO:0006879
84315	GO:0009306
84316	GO:0005634
84316	GO:0005737
84317	GO:0005764
84319	GO:0003676
84319	GO:0005524
84319	GO:0008026
84320	GO:0000062
84320	GO:0005488
84320	GO:0005634
84320	GO:0005730
84320	GO:0005737
84321	GO:0000346
84321	GO:0003723
84321	GO:0005634
84321	GO:0006397
84321	GO:0006406
84321	GO:0006810
84321	GO:0008380
84321	GO:0046784
84324	GO:0003676
84324	GO:0003677
84324	GO:0003723
84324	GO:0005515
84324	GO:0005634
84324	GO:0006355
84324	GO:0006417
84327	GO:0003677
84327	GO:0046872
84328	GO:0008013
84328	GO:0010212
84329	GO:0005244
84329	GO:0006811
84329	GO:0009268
84329	GO:0010043
84329	GO:0010043
84329	GO:0015992
84329	GO:0016020
84329	GO:0016021
84329	GO:0030171
84329	GO:0030171
84329	GO:0055085
84330	GO:0003677
84330	GO:0005622
84330	GO:0005634
84330	GO:0008270
84330	GO:0046872
84332	GO:0005515
84333	GO:0005813
84333	GO:0008270
84333	GO:0046872
84335	GO:0005515
84335	GO:0005737
84335	GO:0005829
84335	GO:0006469
84335	GO:0031931
84335	GO:0032007
84335	GO:0043526
84335	GO:0044445
84335	GO:0045792
84335	GO:0045884
84335	GO:0048011
84335	GO:0048015
84336	GO:0004871
84336	GO:0005575
84336	GO:0007165
84336	GO:0016020
84336	GO:0016021
84336	GO:0043123
84337	GO:0005634
84337	GO:0046872
84340	GO:0000166
84340	GO:0003746
84340	GO:0003924
84340	GO:0005525
84340	GO:0005739
84340	GO:0006184
84340	GO:0032543
84340	GO:0032790
84340	GO:0070125
84342	GO:0000139
84342	GO:0005794
84342	GO:0015031
84342	GO:0016020
84342	GO:0017119
84342	GO:0017119
84343	GO:0005737
84343	GO:0006996
84343	GO:0043473
84364	GO:0000139
84364	GO:0005730
84364	GO:0005737
84364	GO:0005794
84364	GO:0005886
84364	GO:0008060
84364	GO:0008270
84364	GO:0015031
84364	GO:0016192
84364	GO:0032312
84364	GO:0046872
84365	GO:0000166
84365	GO:0000794
84365	GO:0003723
84365	GO:0005515
84365	GO:0005634
84365	GO:0005654
84365	GO:0005694
84365	GO:0005730
84365	GO:0005737
84365	GO:0006461
84365	GO:0009303
84365	GO:0016072
84366	GO:0005634
84376	GO:0000242
84376	GO:0005515
84376	GO:0005737
84376	GO:0005794
84376	GO:0005801
84376	GO:0005813
84376	GO:0005813
84376	GO:0005856
84376	GO:0005874
84376	GO:0007032
84376	GO:0007040
84376	GO:0008017
84376	GO:0008333
84376	GO:0015031
84376	GO:0022027
84376	GO:0030897
84376	GO:0031122
84376	GO:0034453
84376	GO:0042802
84376	GO:0045022
84376	GO:0050768
84376	GO:0051645
84376	GO:0070695
84376	GO:0071539
84417	GO:0005576
84417	GO:0030133
84417	GO:0031410
84419	GO:0005634
84419	GO:0005739
84432	GO:0000187
84432	GO:0005576
84432	GO:0005576
84432	GO:0008083
84432	GO:0008284
84432	GO:0045765
84432	GO:0051781
84433	GO:0001819
84433	GO:0004385
84433	GO:0005515
84433	GO:0005622
84433	GO:0005737
84433	GO:0005829
84433	GO:0005829
84433	GO:0005886
84433	GO:0007165
84433	GO:0030890
84433	GO:0031295
84433	GO:0042101
84433	GO:0042102
84433	GO:0042981
84433	GO:0043123
84433	GO:0045061
84433	GO:0045086
84433	GO:0045121
84433	GO:0045577
84433	GO:0045580
84433	GO:0050700
84433	GO:0050776
84433	GO:0050852
84433	GO:0051092
84435	GO:0004930
84435	GO:0005886
84435	GO:0007165
84435	GO:0007186
84435	GO:0016021
84436	GO:0003677
84436	GO:0005622
84436	GO:0005634
84436	GO:0006355
84436	GO:0008270
84436	GO:0046872
84437	GO:0005634
84439	GO:0003824
84439	GO:0005044
84439	GO:0005576
84439	GO:0005975
84439	GO:0016020
84439	GO:0016901
84439	GO:0048038
84440	GO:0000910
84440	GO:0005509
84440	GO:0005515
84440	GO:0005768
84440	GO:0015031
84440	GO:0016020
84440	GO:0016023
84440	GO:0017137
84440	GO:0030306
84440	GO:0030496
84440	GO:0032154
84440	GO:0042803
84440	GO:0044419
84440	GO:0055038
84441	GO:0003713
84441	GO:0005634
84441	GO:0005654
84441	GO:0007219
84441	GO:0010467
84441	GO:0016607
84441	GO:0045944
84443	GO:0005856
84444	GO:0003677
84444	GO:0005515
84444	GO:0005634
84444	GO:0008168
84444	GO:0016568
84444	GO:0016740
84444	GO:0018024
84444	GO:0034968
84445	GO:0005737
84445	GO:0005815
84445	GO:0005856
84445	GO:0005874
84445	GO:0007049
84445	GO:0007067
84445	GO:0010942
84445	GO:0016020
84445	GO:0016055
84445	GO:0030496
84445	GO:0051301
84446	GO:0000166
84446	GO:0000287
84446	GO:0004674
84446	GO:0005524
84446	GO:0005634
84446	GO:0005730
84446	GO:0005737
84446	GO:0005886
84446	GO:0006468
84446	GO:0006974
84446	GO:0009411
84446	GO:0010212
84446	GO:0016740
84446	GO:0030010
84446	GO:0030054
84446	GO:0030182
84446	GO:0031572
84447	GO:0001701
84447	GO:0005515
84447	GO:0005634
84447	GO:0005730
84447	GO:0005783
84447	GO:0005789
84447	GO:0006916
84447	GO:0006950
84447	GO:0008270
84447	GO:0016020
84447	GO:0016021
84447	GO:0016874
84447	GO:0016881
84447	GO:0030433
84447	GO:0046872
84448	GO:0003779
84448	GO:0005634
84448	GO:0005730
84448	GO:0005737
84448	GO:0005737
84448	GO:0007010
84448	GO:0007411
84448	GO:0008270
84448	GO:0015629
84448	GO:0045111
84448	GO:0046872
84449	GO:0003677
84449	GO:0005622
84449	GO:0005634
84449	GO:0006355
84449	GO:0008270
84449	GO:0046872
84450	GO:0003677
84450	GO:0005622
84450	GO:0005634
84450	GO:0008270
84450	GO:0046872
84451	GO:0000166
84451	GO:0004674
84451	GO:0004709
84451	GO:0005524
84451	GO:0005575
84451	GO:0006468
84451	GO:0007257
84451	GO:0016740
84451	GO:0042803
84451	GO:0046777
84455	GO:0005509
84456	GO:0003674
84456	GO:0005634
84456	GO:0016568
84457	GO:0005737
84457	GO:0005739
84458	GO:0000122
84458	GO:0003677
84458	GO:0003700
84458	GO:0003702
84458	GO:0005634
84458	GO:0008134
84460	GO:0003677
84460	GO:0005622
84460	GO:0005634
84460	GO:0005730
84460	GO:0008270
84460	GO:0046872
84461	GO:0005515
84464	GO:0000724
84464	GO:0000784
84464	GO:0000790
84464	GO:0005515
84464	GO:0005634
84464	GO:0006281
84464	GO:0006289
84464	GO:0006310
84464	GO:0008047
84464	GO:0008821
84464	GO:0010792
84464	GO:0017108
84464	GO:0033557
84464	GO:0048257
84464	GO:0048476
84464	GO:0070522
84465	GO:0005886
84465	GO:0016021
84465	GO:0016323
84466	GO:0001891
84466	GO:0005886
84466	GO:0006909
84466	GO:0007155
84466	GO:0016021
84466	GO:0016323
84466	GO:0042995
84467	GO:0005201
84467	GO:0005488
84467	GO:0005509
84467	GO:0005576
84467	GO:0005578
84498	GO:0005515
84498	GO:0005634
84498	GO:0030154
84501	GO:0003779
84501	GO:0005737
84501	GO:0005856
84501	GO:0006810
84501	GO:0008270
84502	GO:0005792
84502	GO:0014701
84502	GO:0016020
84502	GO:0016021
84502	GO:0060314
84502	GO:0060402
84503	GO:0003677
84503	GO:0005622
84503	GO:0005634
84503	GO:0006355
84503	GO:0008270
84503	GO:0046872
84504	GO:0000122
84504	GO:0003700
84504	GO:0005634
84504	GO:0006351
84504	GO:0006355
84504	GO:0007275
84504	GO:0010454
84504	GO:0010455
84504	GO:0021912
84504	GO:0021913
84504	GO:0022010
84504	GO:0030154
84504	GO:0030528
84504	GO:0031018
84504	GO:0043565
84504	GO:0045686
84504	GO:0045687
84504	GO:0048709
84504	GO:0050885
84513	GO:0008195
84513	GO:0016020
84513	GO:0016021
84513	GO:0016787
84514	GO:0003674
84514	GO:0005575
84514	GO:0005634
84514	GO:0005635
84514	GO:0005783
84514	GO:0008150
84515	GO:0000075
84515	GO:0000082
84515	GO:0000084
84515	GO:0000166
84515	GO:0000216
84515	GO:0000278
84515	GO:0003677
84515	GO:0005524
84515	GO:0005634
84515	GO:0005654
84515	GO:0005654
84515	GO:0006260
84515	GO:0006271
84515	GO:0017111
84516	GO:0005737
84516	GO:0005856
84516	GO:0016740
84517	GO:0005737
84517	GO:0005856
84518	GO:0001533
84518	GO:0005737
84518	GO:0031424
84519	GO:0001669
84519	GO:0003674
84519	GO:0005575
84519	GO:0005576
84519	GO:0008150
84519	GO:0031410
84522	GO:0005783
84522	GO:0005789
84522	GO:0016020
84522	GO:0016021
84524	GO:0003700
84524	GO:0003723
84524	GO:0005634
84524	GO:0006351
84524	GO:0006915
84524	GO:0008270
84524	GO:0016566
84524	GO:0016566
84524	GO:0033085
84524	GO:0043029
84524	GO:0043565
84524	GO:0046677
84524	GO:0046872
84524	GO:0070245
84525	GO:0000122
84525	GO:0001829
84525	GO:0003700
84525	GO:0005634
84525	GO:0006355
84525	GO:0007275
84525	GO:0007507
84525	GO:0008016
84525	GO:0016564
84525	GO:0016575
84525	GO:0043415
84525	GO:0043565
84525	GO:0045596
84525	GO:0048286
84525	GO:0051155
84527	GO:0003677
84527	GO:0005622
84527	GO:0005634
84527	GO:0006355
84527	GO:0008270
84527	GO:0046872
84528	GO:0003700
84528	GO:0005515
84528	GO:0005634
84528	GO:0006355
84528	GO:0030528
84528	GO:0043565
84529	GO:0005515
84530	GO:0003729
84530	GO:0005634
84530	GO:0006397
84530	GO:0007399
84530	GO:0030154
84530	GO:0043484
84532	GO:0000166
84532	GO:0003987
84532	GO:0003987
84532	GO:0005515
84532	GO:0005524
84532	GO:0005739
84532	GO:0005759
84532	GO:0005759
84532	GO:0006069
84532	GO:0006085
84532	GO:0006805
84532	GO:0016208
84532	GO:0016874
84536	GO:0005783
84539	GO:0004872
84539	GO:0004930
84539	GO:0005886
84539	GO:0005886
84539	GO:0016021
84545	GO:0003735
84545	GO:0005515
84545	GO:0005739
84545	GO:0005761
84545	GO:0005840
84545	GO:0006412
84547	GO:0003700
84547	GO:0005044
84547	GO:0005634
84547	GO:0006355
84547	GO:0016020
84547	GO:0016032
84548	GO:0016020
84548	GO:0016021
84549	GO:0005634
84549	GO:0005730
84552	GO:0005515
84552	GO:0005737
84552	GO:0005829
84552	GO:0005886
84552	GO:0005923
84552	GO:0007049
84552	GO:0030054
84552	GO:0034329
84552	GO:0045216
84552	GO:0051301
84552	GO:0070830
84557	GO:0000045
84557	GO:0000421
84557	GO:0005515
84557	GO:0005543
84557	GO:0005737
84557	GO:0005776
84557	GO:0005829
84557	GO:0005856
84557	GO:0005874
84557	GO:0006914
84557	GO:0008429
84557	GO:0012505
84557	GO:0031090
84557	GO:0031410
84560	GO:0005507
84560	GO:0005737
84560	GO:0006875
84560	GO:0008150
84560	GO:0008270
84560	GO:0046872
84561	GO:0006811
84561	GO:0006813
84561	GO:0015293
84561	GO:0016020
84561	GO:0016021
84561	GO:0055085
84569	GO:0003796
84569	GO:0005576
84569	GO:0008152
84569	GO:0016798
84569	GO:0016998
84570	GO:0001540
84570	GO:0005576
84570	GO:0005615
84570	GO:0005887
84570	GO:0008201
84570	GO:0016020
84570	GO:0016021
84572	GO:0005515
84572	GO:0005576
84572	GO:0005794
84612	GO:0005515
84612	GO:0005634
84612	GO:0005737
84612	GO:0005829
84612	GO:0005886
84612	GO:0005886
84612	GO:0005923
84612	GO:0005938
84612	GO:0006461
84612	GO:0007043
84612	GO:0007049
84612	GO:0007163
84612	GO:0007409
84612	GO:0030054
84612	GO:0030334
84612	GO:0034329
84612	GO:0045177
84612	GO:0045216
84612	GO:0051301
84612	GO:0070830
84614	GO:0003677
84614	GO:0005622
84614	GO:0005634
84614	GO:0008270
84614	GO:0046872
84616	GO:0045095
84617	GO:0000166
84617	GO:0003924
84617	GO:0005198
84617	GO:0005525
84617	GO:0005737
84617	GO:0005856
84617	GO:0005874
84617	GO:0006457
84617	GO:0007018
84617	GO:0044267
84617	GO:0051084
84617	GO:0051258
84618	GO:0000166
84618	GO:0000287
84618	GO:0005737
84618	GO:0005829
84618	GO:0005829
84618	GO:0006144
84618	GO:0006195
84618	GO:0006206
84618	GO:0008253
84618	GO:0008253
84618	GO:0009116
84618	GO:0009117
84618	GO:0016787
84618	GO:0046135
84618	GO:0055086
84619	GO:0003700
84619	GO:0005515
84619	GO:0005622
84619	GO:0005634
84619	GO:0006351
84619	GO:0007175
84619	GO:0008270
84619	GO:0043565
84619	GO:0045892
84619	GO:0046872
84620	GO:0003835
84620	GO:0005794
84620	GO:0006486
84620	GO:0007275
84620	GO:0009311
84620	GO:0016020
84620	GO:0016021
84620	GO:0030173
84620	GO:0032580
84620	GO:0040007
84622	GO:0003677
84622	GO:0005622
84622	GO:0005634
84622	GO:0008270
84622	GO:0046872
84623	GO:0005515
84623	GO:0005576
84623	GO:0005886
84623	GO:0016020
84623	GO:0016021
84623	GO:0030097
84624	GO:0005576
84626	GO:0003674
84626	GO:0005575
84626	GO:0008150
84627	GO:0003677
84627	GO:0005622
84627	GO:0005634
84627	GO:0008270
84627	GO:0046872
84628	GO:0003674
84628	GO:0005886
84628	GO:0007275
84628	GO:0007399
84628	GO:0007409
84628	GO:0030154
84628	GO:0046658
84629	GO:0003677
84630	GO:0000166
84630	GO:0004674
84630	GO:0005515
84630	GO:0005524
84630	GO:0005634
84630	GO:0005737
84630	GO:0006468
84630	GO:0016740
84630	GO:0030054
84631	GO:0007409
84631	GO:0016020
84631	GO:0016021
84632	GO:0005737
84632	GO:0006954
84632	GO:0007346
84632	GO:0017124
84632	GO:0030296
84632	GO:0032675
84632	GO:0032757
84632	GO:0042169
84632	GO:0045742
84632	GO:0045893
84632	GO:0061098
84634	GO:0000186
84634	GO:0004872
84634	GO:0005515
84634	GO:0005886
84634	GO:0005886
84634	GO:0007186
84634	GO:0007218
84634	GO:0007610
84634	GO:0008188
84634	GO:0008285
84634	GO:0009986
84634	GO:0016021
84634	GO:0019722
84634	GO:0046887
84634	GO:0050482
84634	GO:0050806
84634	GO:0051496
84636	GO:0004872
84636	GO:0004930
84636	GO:0005886
84636	GO:0016021
84636	GO:0045028
84639	GO:0005125
84639	GO:0005152
84639	GO:0005576
84639	GO:0005615
84640	GO:0004221
84640	GO:0006511
84640	GO:0008233
84640	GO:0008234
84641	GO:0005215
84641	GO:0005515
84641	GO:0005886
84641	GO:0015520
84641	GO:0015904
84641	GO:0016021
84641	GO:0046677
84641	GO:0055085
84643	GO:0000087
84643	GO:0000166
84643	GO:0000236
84643	GO:0000278
84643	GO:0000777
84643	GO:0003777
84643	GO:0005524
84643	GO:0005634
84643	GO:0005730
84643	GO:0005737
84643	GO:0005815
84643	GO:0005819
84643	GO:0005829
84643	GO:0005874
84643	GO:0007018
84643	GO:0007019
84643	GO:0007596
84643	GO:0015630
84643	GO:0051301
84643	GO:0051983
84645	GO:0003674
84645	GO:0005575
84645	GO:0008150
84647	GO:0004623
84647	GO:0005509
84647	GO:0005576
84647	GO:0016042
84648	GO:0031424
84649	GO:0003846
84649	GO:0004144
84649	GO:0004144
84649	GO:0005624
84649	GO:0005783
84649	GO:0005789
84649	GO:0005792
84649	GO:0006071
84649	GO:0008415
84649	GO:0008610
84649	GO:0016020
84649	GO:0016021
84649	GO:0016740
84649	GO:0019432
84649	GO:0019432
84649	GO:0044255
84650	GO:0005783
84650	GO:0005789
84650	GO:0016020
84650	GO:0016021
84650	GO:0016125
84650	GO:0047750
84651	GO:0004867
84651	GO:0005515
84651	GO:0005576
84651	GO:0030414
84654	GO:0003677
84654	GO:0005634
84654	GO:0005737
84656	GO:0003677
84656	GO:0004616
84656	GO:0005488
84656	GO:0005634
84656	GO:0006098
84656	GO:0016491
84656	GO:0035064
84656	GO:0050662
84656	GO:0055114
84658	GO:0004930
84658	GO:0005509
84658	GO:0005576
84658	GO:0005615
84658	GO:0005886
84658	GO:0007186
84658	GO:0007218
84658	GO:0016021
84659	GO:0003676
84659	GO:0004519
84659	GO:0004522
84659	GO:0004540
84659	GO:0005576
84659	GO:0009617
84659	GO:0016787
84659	GO:0042742
84659	GO:0045087
84660	GO:0005634
84660	GO:0005737
84661	GO:0005515
84661	GO:0005634
84661	GO:0005794
84661	GO:0005802
84661	GO:0016197
84661	GO:0016568
84661	GO:0035097
84661	GO:0042802
84661	GO:0042803
84661	GO:0048188
84661	GO:0051568
84662	GO:0001077
84662	GO:0003677
84662	GO:0005622
84662	GO:0005634
84662	GO:0005737
84662	GO:0007275
84662	GO:0007399
84662	GO:0008270
84662	GO:0010552
84662	GO:0010553
84662	GO:0010843
84662	GO:0016563
84662	GO:0016607
84662	GO:0030154
84662	GO:0043433
84662	GO:0046872
84665	GO:0003779
84665	GO:0005634
84665	GO:0005737
84665	GO:0030017
84666	GO:0003674
84666	GO:0005179
84666	GO:0005575
84666	GO:0005576
84666	GO:0008283
84667	GO:0000122
84667	GO:0001501
84667	GO:0001756
84667	GO:0003677
84667	GO:0005634
84667	GO:0006355
84667	GO:0007219
84667	GO:0007275
84667	GO:0007498
84667	GO:0016564
84667	GO:0035121
84667	GO:0048511
84668	GO:0004871
84668	GO:0005575
84668	GO:0005737
84668	GO:0007165
84668	GO:0008150
84668	GO:0016020
84669	GO:0004221
84669	GO:0005509
84669	GO:0005794
84669	GO:0006511
84669	GO:0008233
84669	GO:0008234
84669	GO:0016020
84669	GO:0016579
84671	GO:0003677
84671	GO:0005622
84671	GO:0005634
84671	GO:0006355
84671	GO:0008270
84671	GO:0046872
84674	GO:0005622
84674	GO:0042981
84675	GO:0004871
84675	GO:0005622
84675	GO:0005634
84675	GO:0005737
84675	GO:0005874
84675	GO:0007165
84675	GO:0008270
84675	GO:0046872
84676	GO:0004871
84676	GO:0005622
84676	GO:0005634
84676	GO:0005737
84676	GO:0005737
84676	GO:0005874
84676	GO:0007165
84676	GO:0008270
84676	GO:0016874
84676	GO:0031432
84676	GO:0046872
84677	GO:0003674
84677	GO:0005575
84677	GO:0008150
84678	GO:0003677
84678	GO:0005515
84678	GO:0005634
84678	GO:0005730
84678	GO:0008150
84678	GO:0008270
84678	GO:0016491
84678	GO:0016568
84678	GO:0016702
84678	GO:0019843
84678	GO:0046872
84678	GO:0051864
84678	GO:0055114
84679	GO:0000139
84679	GO:0005515
84679	GO:0005768
84679	GO:0005794
84679	GO:0005802
84679	GO:0006811
84679	GO:0006812
84679	GO:0006813
84679	GO:0006814
84679	GO:0006885
84679	GO:0015297
84679	GO:0015299
84679	GO:0015385
84679	GO:0015385
84679	GO:0015386
84679	GO:0016020
84679	GO:0016021
84679	GO:0042803
84679	GO:0055038
84679	GO:0055085
84680	GO:0003824
84680	GO:0009058
84680	GO:0016769
84680	GO:0016847
84680	GO:0030170
84680	GO:0042803
84681	GO:0005739
84681	GO:0006694
84681	GO:0006915
84681	GO:0016787
84684	GO:0003677
84684	GO:0005622
84684	GO:0005634
84684	GO:0008270
84684	GO:0046872
84687	GO:0000164
84687	GO:0001560
84687	GO:0003779
84687	GO:0004864
84687	GO:0005515
84687	GO:0005634
84687	GO:0005654
84687	GO:0005737
84687	GO:0005856
84687	GO:0007050
84687	GO:0007096
84687	GO:0007275
84687	GO:0007399
84687	GO:0008157
84687	GO:0008380
84687	GO:0016477
84687	GO:0030027
84687	GO:0030054
84687	GO:0030154
84687	GO:0030175
84687	GO:0030308
84687	GO:0032587
84687	GO:0042127
84687	GO:0043197
84687	GO:0045202
84689	GO:0004872
84689	GO:0016020
84689	GO:0016021
84693	GO:0004493
84693	GO:0004493
84693	GO:0005739
84693	GO:0005759
84693	GO:0006635
84693	GO:0016853
84693	GO:0044255
84693	GO:0046491
84694	GO:0005243
84694	GO:0005886
84694	GO:0005922
84694	GO:0007154
84694	GO:0007268
84694	GO:0007276
84694	GO:0007416
84694	GO:0009416
84694	GO:0016021
84694	GO:0030054
84694	GO:0050908
84695	GO:0004720
84695	GO:0005044
84695	GO:0005507
84695	GO:0005576
84695	GO:0005615
84695	GO:0008150
84695	GO:0016020
84695	GO:0016491
84695	GO:0046872
84695	GO:0055114
84696	GO:0003674
84696	GO:0004091
84696	GO:0008150
84696	GO:0016020
84696	GO:0016021
84696	GO:0016787
84698	GO:0005509
84699	GO:0003700
84699	GO:0005515
84699	GO:0005634
84699	GO:0005783
84699	GO:0005789
84699	GO:0006355
84699	GO:0006986
84699	GO:0016020
84699	GO:0016021
84699	GO:0043565
84699	GO:0046983
84700	GO:0000166
84700	GO:0003774
84700	GO:0003779
84700	GO:0005515
84700	GO:0005524
84700	GO:0005634
84700	GO:0005730
84700	GO:0005737
84700	GO:0016461
84700	GO:0030017
84701	GO:0004129
84701	GO:0005739
84701	GO:0005743
84701	GO:0005751
84701	GO:0006091
84701	GO:0016020
84701	GO:0045333
84701	GO:0055114
84705	GO:0000166
84705	GO:0003924
84705	GO:0005525
84705	GO:0005622
84705	GO:0005739
84705	GO:0006400
84706	GO:0004021
84706	GO:0004021
84706	GO:0005759
84706	GO:0006103
84706	GO:0008483
84706	GO:0008652
84706	GO:0009058
84706	GO:0030170
84706	GO:0034641
84706	GO:0042851
84707	GO:0005634
84707	GO:0005737
84707	GO:0042981
84707	GO:0051726
84708	GO:0004842
84708	GO:0005515
84708	GO:0005737
84708	GO:0008270
84708	GO:0016874
84708	GO:0030165
84708	GO:0042787
84708	GO:0046872
84708	GO:0051260
84709	GO:0016020
84709	GO:0016021
84717	GO:0003677
84717	GO:0005515
84717	GO:0005634
84717	GO:0030528
84720	GO:0003674
84720	GO:0005783
84720	GO:0005789
84720	GO:0006501
84720	GO:0006506
84720	GO:0016020
84720	GO:0016021
84720	GO:0016254
84720	GO:0016740
84720	GO:0043687
84720	GO:0044267
84722	GO:0000922
84722	GO:0001578
84722	GO:0005515
84722	GO:0005737
84722	GO:0005819
84722	GO:0005829
84722	GO:0005876
84722	GO:0007049
84722	GO:0007067
84722	GO:0007080
84722	GO:0008017
84722	GO:0015630
84722	GO:0030308
84722	GO:0030496
84722	GO:0031116
84722	GO:0043193
84722	GO:0051301
84722	GO:0060236
84725	GO:0005737
84725	GO:0015031
84725	GO:0017089
84725	GO:0051861
84726	GO:0005515
84727	GO:0003674
84727	GO:0005515
84727	GO:0005575
84727	GO:0005737
84727	GO:0008150
84727	GO:0035556
84733	GO:0000122
84733	GO:0000785
84733	GO:0003677
84733	GO:0003682
84733	GO:0005515
84733	GO:0005634
84733	GO:0006333
84733	GO:0016564
84733	GO:0016568
84733	GO:0030154
84733	GO:0031519
84733	GO:0045137
84735	GO:0004180
84735	GO:0005576
84735	GO:0006508
84735	GO:0008152
84735	GO:0008233
84735	GO:0008237
84735	GO:0016805
84735	GO:0034701
84735	GO:0046872
84749	GO:0004221
84749	GO:0005739
84749	GO:0005741
84749	GO:0006511
84749	GO:0008233
84749	GO:0008234
84749	GO:0016020
84749	GO:0016021
84750	GO:0005794
84750	GO:0006457
84750	GO:0006486
84750	GO:0006605
84750	GO:0007399
84750	GO:0009566
84750	GO:0009790
84750	GO:0016020
84750	GO:0016021
84750	GO:0016757
84750	GO:0030097
84750	GO:0032580
84750	GO:0042060
84750	GO:0042355
84750	GO:0046920
84752	GO:0000139
84752	GO:0005794
84752	GO:0006486
84752	GO:0008378
84752	GO:0016020
84752	GO:0016021
84752	GO:0016757
84759	GO:0005634
84759	GO:0005730
84759	GO:0008022
84759	GO:0008270
84759	GO:0046872
84765	GO:0003677
84765	GO:0005622
84765	GO:0005634
84765	GO:0006355
84765	GO:0008270
84765	GO:0046872
84766	GO:0002115
84766	GO:0005509
84766	GO:0005515
84766	GO:0005737
84766	GO:0006811
84766	GO:0032237
84766	GO:0051928
84767	GO:0005622
84767	GO:0008270
84767	GO:0046872
84769	GO:0016020
84769	GO:0016021
84775	GO:0003677
84775	GO:0005622
84775	GO:0005634
84775	GO:0006355
84775	GO:0008270
84775	GO:0046872
84779	GO:0004596
84779	GO:0005515
84779	GO:0005634
84779	GO:0005737
84779	GO:0008080
84779	GO:0008152
84779	GO:0008415
84779	GO:0016740
84787	GO:0000780
84787	GO:0005515
84787	GO:0005634
84787	GO:0005694
84787	GO:0008168
84787	GO:0016568
84787	GO:0016740
84787	GO:0042799
84790	GO:0000166
84790	GO:0003924
84790	GO:0005198
84790	GO:0005515
84790	GO:0005525
84790	GO:0005737
84790	GO:0005856
84790	GO:0005874
84790	GO:0006457
84790	GO:0007018
84790	GO:0044267
84790	GO:0051084
84790	GO:0051258
84792	GO:0005634
84795	GO:0016491
84795	GO:0055114
84803	GO:0004366
84803	GO:0005783
84803	GO:0005789
84803	GO:0008152
84803	GO:0008415
84803	GO:0008654
84803	GO:0016020
84803	GO:0016021
84803	GO:0016740
84803	GO:0019432
84803	GO:0032006
84804	GO:0005215
84804	GO:0005886
84804	GO:0015520
84804	GO:0015904
84804	GO:0016021
84804	GO:0046677
84804	GO:0055085
84807	GO:0005634
84807	GO:0006954
84807	GO:0032088
84807	GO:0033085
84807	GO:0043124
